0,1,salary,city,state
-120.42806,34.87455,75000,Santa Maria,CA
-118.15015,34.698696,53000,Lancaster,CA
-119.88878,36.801603,70000,Fresno,CA
-121.89436,36.517261,45000,Carmel,CA
-121.89436,36.517261,45000,Carmel,CA
-121.88667,36.586193,46550,Monterey,CA
-121.88667,36.586193,100000,Monterey,CA
-122.29026,37.516687,95000,Belmont,CA
-122.29026,37.516687,175000,Belmont,CA
-122.29026,37.516687,130000,Belmont,CA
-122.40422,37.682882,73861,Brisbane,CA
-122.40422,37.682882,73861,Brisbane,CA
-122.36332,37.574936,93600,Burlingame,CA
-122.36332,37.574936,120000,Burlingame,CA
-122.36332,37.574936,100000,Burlingame,CA
-122.36332,37.574936,75000,Burlingame,CA
-122.36332,37.574936,70741,Burlingame,CA
-122.36332,37.574936,87735,Burlingame,CA
-122.36332,37.574936,150000,Hillsborough,CA
-122.44323,37.47584,49296,San Francisco,CA
-122.12412,37.37714,125000,Los Altos,CA
-122.12412,37.37714,187720,Los Altos,CA
-122.12412,37.37714,187720,Los Altos,CA
-122.12412,37.37714,187720,Los Altos,CA
-122.08717,37.353741,100000,Los Altos Hills,CA
-122.08717,37.353741,80000,Los Altos Hills,CA
-122.08717,37.353741,140000,Los Altos Hills,CA
-122.08717,37.353741,170000,Los Altos Hills,CA
-122.08717,37.353741,180000,Los Altos Hills,CA
-122.18385,37.451688,135000,Menlo Park,CA
-122.18385,37.451688,160000,Menlo Park,CA
-122.18385,37.451688,100000,Menlo Park,CA
-122.18385,37.451688,125000,Menlo Park,CA
-122.18385,37.451688,173850,Menlo Park,CA
-122.18385,37.451688,140000,Menlo Park,CA
-122.18385,37.451688,132393.04,Menlo Park,CA
-122.18385,37.451688,148000,Menlo Park,CA
-122.18385,37.451688,350000,Menlo Park,CA
-122.18385,37.451688,85000,Menlo Park,CA
-122.18385,37.451688,170000,Menlo Park,CA
-122.18385,37.451688,105000,Menlo Park,CA
-122.18385,37.451688,145000,Menlo Park,CA
-122.18385,37.451688,130000,Menlo Park,CA
-122.18385,37.451688,145000,Menlo Park,CA
-122.18385,37.451688,144000,Menlo Park,CA
-122.18385,37.451688,170000,Menlo Park,CA
-122.18385,37.451688,140000,Menlo Park,CA
-122.18385,37.451688,144200,Menlo Park,CA
-122.18385,37.451688,165000,Menlo Park,CA
-122.18385,37.451688,220000,Menlo Park,CA
-122.18385,37.451688,125000,Menlo Park,CA
-122.18385,37.451688,100000,Menlo Park,CA
-122.18385,37.451688,145000,Menlo Park,CA
-122.18385,37.451688,210000,Menlo Park,CA
-122.18385,37.451688,140000,Menlo Park,CA
-122.18385,37.451688,177000,Menlo Park,CA
-122.18385,37.451688,135000,Menlo Park,CA
-122.18385,37.451688,165000,Menlo Park,CA
-122.18385,37.451688,157080,Menlo Park,CA
-122.18385,37.451688,88000,Menlo Park,CA
-122.18385,37.451688,150000,Menlo Park,CA
-122.18385,37.451688,70000,Menlo Park,CA
-122.18385,37.451688,130000,Menlo Park,CA
-122.18385,37.451688,60000,Menlo Park,CA
-122.18385,37.451688,210818.47,Menlo Park,CA
-122.18385,37.451688,80000,Menlo Park,CA
-122.213,37.374421,81000,Portola Valley,CA
-122.213,37.374421,70000,Portola Valley,CA
-122.213,37.374421,69600,Portola Valley,CA
-122.213,37.374421,54000,Portola Valley,CA
-121.705327,37.189396,81000,Moffett Field,CA
-121.705327,37.189396,62000,Moffett Field,CA
-122.08787,37.380207,170000,Mountain View,CA
-122.08787,37.380207,170000,Mountain View,CA
-122.08787,37.380207,62000,Mountain View,CA
-122.08787,37.380207,120000,Mountain View,CA
-122.08787,37.380207,75000,Mountain View,CA
-122.08787,37.380207,75000,Mountain View,CA
-122.08787,37.380207,121909,Mountain View,CA
-122.07846,37.38949,120000,Mountain View,CA
-122.07846,37.38949,74360,Mountain View,CA
-122.07846,37.38949,76000,Mountain View,CA
-122.07846,37.38949,93750,New York,NY
-122.07846,37.38949,41600,Mountain View,CA
-122.07846,37.38949,41600,Mountain View,CA
-122.07461,37.40679,125000,Mountain View,CA
-122.07461,37.40679,150000,Mountain View,CA
-122.07461,37.40679,82000,Mountain View,CA
-122.07461,37.40679,100000,Mountain View,CA
-122.07461,37.40679,118920,Mountain View,CA
-122.07461,37.40679,127000,Mountain View,CA
-122.07461,37.40679,108000,Mountain View,CA
-122.07461,37.40679,100000,Mountain View,CA
-122.07461,37.40679,128700,Mountain View,CA
-122.07461,37.40679,245000,Mountain View,CA
-122.07461,37.40679,105000,Mountain View,CA
-122.07461,37.40679,109550,Mountain View,CA
-122.07461,37.40679,172000,Mountain View,CA
-122.07461,37.40679,154100,Mountain View,CA
-122.07461,37.40679,115000,Mountain View,CA
-122.07461,37.40679,60000,Mountain View,CA
-122.07461,37.40679,154100,Mountain View,CA
-122.07461,37.40679,126000,Mountain View,CA
-122.07461,37.40679,126000,Mountain View,CA
-122.07461,37.40679,160000,Mountain View,CA
-122.07461,37.40679,88000,Mountain View,CA
-122.07461,37.40679,140000,Mountain View,CA
-122.07461,37.40679,125000,Mountain View,CA
-122.07461,37.40679,126072,Mountain View,CA
-122.07461,37.40679,105000,Mountain View,CA
-122.07461,37.40679,98675,Mountain View,CA
-122.07461,37.40679,140000,Mountain View,CA
-122.07461,37.40679,108000,Mountain View,CA
-122.07461,37.40679,158000,Mountain View,CA
-122.07461,37.40679,100000,Mountain View,CA
-122.07461,37.40679,134534,Mountain View,CA
-122.07461,37.40679,100000,Mountain View,CA
-122.07461,37.40679,205000,Mountain View,CA
-122.07461,37.40679,160000,Mountain View,CA
-122.07461,37.40679,160000,Mountain View,CA
-122.07461,37.40679,197000,Mountain View,CA
-122.07461,37.40679,129000,Mountain View,CA
-122.07461,37.40679,112000,Mountain View,CA
-122.07461,37.40679,115000,Mountain View,CA
-122.07461,37.40679,205000,Mountain View,CA
-122.07461,37.40679,100000,Mountain View,CA
-122.07461,37.40679,118000,Mountain View,CA
-122.07461,37.40679,117000,Mountain View,CA
-122.07461,37.40679,160000,Mountain View,CA
-122.07461,37.40679,100000,Mountain View,CA
-122.07461,37.40679,144000,Mountain View,CA
-122.07461,37.40679,156000,Mountain View,CA
-122.07461,37.40679,120000,Mountain View,CA
-122.07461,37.40679,123000,Mountain View,CA
-122.07461,37.40679,155000,Mountain View,CA
-122.07461,37.40679,82400,Mountain View,CA
-122.07461,37.40679,114421,Mountain View,CA
-122.07461,37.40679,156000,Mountain View,CA
-122.07461,37.40679,144206,Mountain View,CA
-122.07461,37.40679,143000,Mountain View,CA
-122.07461,37.40679,169000,Mountain View,CA
-122.07461,37.40679,90000,Mountain View,CA
-122.07461,37.40679,167200,Mountain View,CA
-122.07461,37.40679,169000,Mountain View,CA
-122.07461,37.40679,100000,Mountain View,CA
-122.07461,37.40679,176800,Mountain View,CA
-122.07461,37.40679,110000,Mountain View,CA
-122.07461,37.40679,159400,Mountain View,CA
-122.07461,37.40679,125000,Mountain View,CA
-122.07461,37.40679,130400,Mountain View,CA
-122.07461,37.40679,137000,Mountain View,CA
-122.07461,37.40679,123000,Mountain View,CA
-122.07461,37.40679,144000,Mountain View,CA
-122.07461,37.40679,43000,Mountain View,CA
-122.07461,37.40679,260000,Mountain View,CA
-122.07461,37.40679,130000,Mountain View,CA
-122.07461,37.40679,130000,Mountain View,CA
-122.07461,37.40679,123000,Mountain View,CA
-122.07461,37.40679,155000,Mountain View,CA
-122.07461,37.40679,140000,Mountain View,CA
-122.07461,37.40679,260000,Mountain View,CA
-122.07461,37.40679,156600,Mountain View,CA
-122.07461,37.40679,273000,Mountain View,CA
-122.07461,37.40679,135000,Mountain View,CA
-122.07461,37.40679,96000,Mountain View,CA
-122.07461,37.40679,109000,Mountain View,CA
-122.07461,37.40679,168900,Mountain View,CA
-122.07461,37.40679,110000,Mountain View,CA
-122.07461,37.40679,138000,Mountain View,CA
-122.07461,37.40679,105000,Mountain View,CA
-122.07461,37.40679,215000,Mountain View,CA
-122.07461,37.40679,125000,Mountain View,CA
-122.07461,37.40679,260000,Mountain View,CA
-122.07461,37.40679,125000,Mountain View,CA
-122.07461,37.40679,119000,Mountain View,CA
-122.07461,37.40679,140000,Mountain View,CA
-122.07461,37.40679,125000,Mountain View,CA
-122.07461,37.40679,97500,Mountain View,CA
-122.07461,37.40679,145500,Mountain View,CA
-122.07461,37.40679,108000,Mountain View,CA
-122.07461,37.40679,122000,Mountain View,CA
-122.07461,37.40679,180000,Mountain View,CA
-122.07461,37.40679,107100,Mountain View,CA
-122.07461,37.40679,145000,Mountain View,CA
-122.07461,37.40679,101800,Mountain View,CA
-122.07461,37.40679,110000,Mountain View,CA
-122.07461,37.40679,126000,Mountain View,CA
-122.07461,37.40679,120000,Mountain View,CA
-122.07461,37.40679,86400,Mountain View,CA
-122.07461,37.40679,130000,Mountain View,CA
-122.07461,37.40679,100000,Mountain View,CA
-122.07461,37.40679,151837,Mountain View,CA
-122.07461,37.40679,180000,Mountain View,CA
-122.07461,37.40679,119900,Mountain View,CA
-122.07461,37.40679,75546,Mountain View,CA
-122.07461,37.40679,151337,Mountain View,CA
-122.07461,37.40679,171000,Mountain View,CA
-122.07461,37.40679,205000,Mountain View,CA
-122.07461,37.40679,105183,Mountain View,CA
-122.07461,37.40679,125000,Mountain View,CA
-122.07461,37.40679,125000,Mountain View,CA
-122.07461,37.40679,110000,Mountain View,CA
-122.07461,37.40679,214200,Mountain View,CA
-122.07461,37.40679,100000,Mountain View,CA
-122.07461,37.40679,121867,Mountain View,CA
-122.07461,37.40679,135000,Mountain View,CA
-122.07461,37.40679,144500,Mountain View,CA
-122.07461,37.40679,151337,Mountain View,CA
-122.07461,37.40679,105601,Mountain View,CA
-122.07461,37.40679,130000,Mountain View,CA
-122.07461,37.40679,121000,Mountain View,CA
-122.07461,37.40679,143000,Mountain View,CA
-122.07461,37.40679,150000,Mountain View,CA
-122.26253,37.444879,105000,Woodside,CA
-122.2144,37.483504,140000,Redwood City,CA
-122.2144,37.483504,132080,Redwood City,CA
-122.2144,37.483504,150000,Redwood City,CA
-122.2144,37.483504,97500,Redwood City,CA
-122.2144,37.483504,67500,Redwood City,CA
-122.2144,37.483504,215000,Redwood City,CA
-122.2144,37.483504,79934,Redwood City,CA
-122.2144,37.483504,107328,Redwood City,CA
-122.2144,37.483504,230000,Redwood City,CA
-122.2144,37.483504,180000,Redwood City,CA
-122.2144,37.483504,100000,Redwood City,CA
-122.2144,37.483504,70000,Redwood City,CA
-122.2144,37.483504,110000,Redwood City,CA
-122.2144,37.483504,137592,Redwood City,CA
-122.2144,37.483504,120000,Redwood City,CA
-122.2144,37.483504,40000,Redwood City,CA
-122.2144,37.483504,142000,Redwood City,CA
-122.2144,37.483504,109554,Redwood City,CA
-122.2144,37.483504,112674,Redwood City,CA
-122.2144,37.483504,140005,Redwood City,CA
-122.2144,37.483504,117666,Redwood City,CA
-122.2144,37.483504,93205,Redwood City,CA
-122.24602,37.533538,122096,Redwood Shores,CA
-122.24602,37.533538,130291,Redwood Shores,CA
-122.24602,37.533538,104312,Redwood Shores,CA
-122.24602,37.533538,130790,Redwood Shores,CA
-122.24602,37.533538,125000,Redwood City,CA
-122.24602,37.533538,73861,Redwood Shores,CA
-122.24602,37.533538,115000,Redwood City,CA
-122.24602,37.533538,135000,Redwood City,CA
-122.24602,37.533538,125000,Redwood City,CA
-122.24602,37.533538,112154,Redwood Shores,CA
-122.24602,37.533538,75000,Redwood City,CA
-122.24602,37.533538,125000,Redwood City,CA
-122.42363,37.625908,237038,San Bruno,CA
-122.26655,37.499175,105000,San Carlos,CA
-122.4301,37.652857,278000,South San Francisco,CA
-122.4301,37.652857,93583,South San Francisco,CA
-122.4301,37.652857,136000,South San Francisco,CA
-122.4301,37.652857,150925,South San Francisco,CA
-122.4301,37.652857,250000,South San Francisco,CA
-122.4301,37.652857,125747,South San Francisco,CA
-122.4301,37.652857,59500,South San Francisco,CA
-122.4301,37.652857,100000,South San Francisco,CA
-122.4301,37.652857,105000,South San Francisco,CA
-122.4301,37.652857,132500,South San Francisco,CA
-122.4301,37.652857,98000,South San Francisco,CA
-122.4301,37.652857,330000,South San Francisco,CA
-122.4301,37.652857,330000,South San Francisco,CA
-122.4301,37.652857,140005,South San Francisco,CA
-122.017956,37.38894,94682,Sunnyvale,CA
-122.017956,37.38894,120000,Sunnyvale,CA
-122.017956,37.38894,140000,Sunnyvale,CA
-122.017956,37.38894,109595,Sunnyvale,CA
-122.017956,37.38894,109595,Sunnyvale,CA
-122.017956,37.38894,109221,Sunnyvale,CA
-122.017956,37.38894,70304,Sunnyvale,CA
-122.017956,37.38894,54475,Sunnyvale,CA
-122.02398,37.378341,75000,Sunnyvale,CA
-122.02398,37.378341,108000,Sunnyvale,CA
-122.02398,37.378341,85987,Sunnyvale,CA
-122.03602,37.350091,102794,Sunnyvale,CA
-122.00838,37.406289,100000,Sunnyvale,CA
-122.00838,37.406289,208000,Sunnyvale,CA
-122.00838,37.406289,148117,Sunnyvale,CA
-122.00838,37.406289,96803,Sunnyvale,CA
-122.00838,37.406289,153244,Sunnyvale,CA
-122.00838,37.406289,105789,Sunnyvale,CA
-122.00838,37.406289,144000,Sunnyvale,CA
-122.00838,37.406289,135000,Sunnyvale,CA
-122.727802,37.784827,79498,San Francisco,CA
-122.727802,37.784827,130000,San Francisco,CA
-122.41915,37.779329,180000,San Francisco,CA
-122.41915,37.779329,200000,San Francisco,CA
-122.41915,37.779329,72509,San Francisco,CA
-122.41915,37.779329,112674,San Francisco,CA
-122.41915,37.779329,73861,San Francisco,CA
-122.41915,37.779329,93267,San Francisco,CA
-122.41915,37.779329,90126,San Francisco,CA
-122.41915,37.779329,69597,San Francisco,CA
-122.41915,37.779329,92000,San Francisco,CA
-122.41915,37.779329,92000,San Francisco,CA
-122.41915,37.779329,50000,San Francisco,CA
-122.41087,37.772329,75000,San Francisco,CA
-122.41087,37.772329,165000,San Francisco,CA
-122.41087,37.772329,75000,San Francisco,CA
-122.41087,37.772329,101629,San Francisco,CA
-122.41087,37.772329,100381,San Francisco,CA
-122.41087,37.772329,55000,San Francisco,CA
-122.41087,37.772329,100000,San Francisco,CA
-122.41087,37.772329,72500,San Francisco,CA
-122.41087,37.772329,130000,San Francisco,CA
-122.41087,37.772329,50000,San Francisco,CA
-122.41087,37.772329,140000,San Francisco,CA
-122.41087,37.772329,112674,San Francisco,CA
-122.41087,37.772329,120000,San Francisco,CA
-122.41087,37.772329,175000,San Francisco,CA
-122.41087,37.772329,100000,San Francisco,CA
-122.41087,37.772329,115000,San Francisco,CA
-122.41087,37.772329,110677,San Francisco,CA
-122.41087,37.772329,100214,San Francisco,CA
-122.41087,37.772329,189000,San Francisco,CA
-122.41087,37.772329,73861,San Francisco,CA
-122.41087,37.772329,150000,San Francisco,CA
-122.41087,37.772329,175000,San Francisco,CA
-122.41087,37.772329,120000,San Francisco,CA
-122.41087,37.772329,170000,San Francisco,CA
-122.41087,37.772329,70000,San Francisco,CA
-122.41087,37.772329,54870,San Francisco,CA
-122.41087,37.772329,70000,San Francisco,CA
-122.41087,37.772329,185000,San Francisco,CA
-122.41087,37.772329,110000,San Francisco,CA
-122.41087,37.772329,140000,San Francisco,CA
-122.41087,37.772329,90000,San Francisco,CA
-122.41087,37.772329,80000,San Francisco,CA
-122.41087,37.772329,50000,San Francisco,CA
-122.41087,37.772329,90000,San Francisco,CA
-122.41087,37.772329,50000,San Francisco,CA
-122.41087,37.772329,165000,San Francisco,CA
-122.41087,37.772329,75000,San Francisco,CA
-122.41087,37.772329,50000,San Francisco,CA
-122.41087,37.772329,85000,San Francisco,CA
-122.41087,37.772329,144000,San Francisco,CA
-122.41087,37.772329,90000,San Francisco,CA
-122.41087,37.772329,120000,San Francisco,CA
-122.41087,37.772329,130000,San Francisco,CA
-122.41087,37.772329,78853,San Francisco,CA
-122.41087,37.772329,165000,San Francisco,CA
-122.41087,37.772329,160000,San Francisco,CA
-122.41087,37.772329,164300,San Francisco,CA
-122.41087,37.772329,155000,San Francisco,CA
-122.41087,37.772329,90000,San Francisco,CA
-122.41087,37.772329,125000,San Francisco,CA
-122.41087,37.772329,130000,San Francisco,CA
-122.41087,37.772329,120000,San Francisco,CA
-122.41087,37.772329,155000,San Francisco,CA
-122.41087,37.772329,132000,San Francisco,CA
-122.41087,37.772329,171000,San Francisco,CA
-122.41087,37.772329,162000,San Francisco,CA
-122.41087,37.772329,99000,San Francisco,CA
-122.41087,37.772329,129000,San Francisco,CA
-122.41087,37.772329,155000,San Francisco,CA
-122.41087,37.772329,110000,San Francisco,CA
-122.41087,37.772329,104000,San Francisco,CA
-122.41087,37.772329,130000,San Francisco,CA
-122.41087,37.772329,129000,San Francisco,CA
-122.41087,37.772329,170000,San Francisco,CA
-122.41087,37.772329,262500,San Francisco,CA
-122.41087,37.772329,180000,San Francisco,CA
-122.41087,37.772329,115000,San Francisco,CA
-122.41087,37.772329,140000,San Francisco,CA
-122.41087,37.772329,140000,San Francisco,CA
-122.41087,37.772329,82659,San Francisco,CA
-122.41087,37.772329,66248,San Francisco,CA
-122.41087,37.772329,95035,San Francisco,CA
-122.41087,37.772329,185000,San Francisco,CA
-122.41087,37.772329,82534,San Francisco,CA
-122.41087,37.772329,128000,San Francisco,CA
-122.41087,37.772329,60000,San Francisco,CA
-122.4019,37.791728,73000,San Francisco,CA
-122.4019,37.791728,120000,San Francisco,CA
-122.4019,37.791728,75000,San Francisco,CA
-122.4019,37.791728,192000,San Francisco,CA
-122.4019,37.791728,79498,San Francisco,CA
-122.4019,37.791728,110677,San Francisco,CA
-122.4019,37.791728,145000,San Francisco,CA
-122.4019,37.791728,108000,San Francisco,CA
-122.4019,37.791728,145000,San Francisco,CA
-122.4019,37.791728,133000,San Francisco,CA
-122.4019,37.791728,117666,San Francisco,CA
-122.4019,37.791728,125000,San Francisco,CA
-122.4019,37.791728,115000,San Francisco,CA
-122.4019,37.791728,86445,San Francisco,CA
-122.4019,37.791728,109221,San Francisco,CA
-122.4019,37.791728,85000,San Francisco,CA
-122.4019,37.791728,73861,San Francisco,CA
-122.4019,37.791728,100500,San Francisco,CA
-122.4019,37.791728,100000,San Francisco,CA
-122.4019,37.791728,54870,San Francisco,CA
-122.4019,37.791728,118000,San Francisco,CA
-122.4019,37.791728,57000,San Francisco,CA
-122.4019,37.791728,95000,San Francisco,CA
-122.4019,37.791728,105000,San Francisco,CA
-122.4019,37.791728,115000,San Francisco,CA
-122.4019,37.791728,125000,San Francisco,CA
-122.4019,37.791728,190000,San Francisco,CA
-122.4019,37.791728,180000,San Francisco,CA
-122.4019,37.791728,150000,San Francisco,CA
-122.4019,37.791728,64896,San Francisco,CA
-122.4019,37.791728,114000,San Francisco,CA
-122.4019,37.791728,65000,San Francisco,CA
-122.4019,37.791728,73000,San Francisco,CA
-122.4019,37.791728,90000,San Francisco,CA
-122.4019,37.791728,192000,San Francisco,CA
-122.4019,37.791728,150000,San Francisco,CA
-122.4019,37.791728,74000,San Francisco,CA
-122.4019,37.791728,58000,San Francisco,CA
-122.4019,37.791728,114400,San Francisco,CA
-122.3957,37.789228,102000,San Francisco,CA
-122.3957,37.789228,300000,San Francisco,CA
-122.3957,37.789228,130000,San Francisco,CA
-122.3957,37.789228,49296,San Francisco,CA
-122.3957,37.789228,145000,San Francisco,CA
-122.3957,37.789228,190000,San Francisco,CA
-122.3957,37.789228,130000,San Francisco,CA
-122.3957,37.789228,120000,San Francisco,CA
-122.3957,37.789228,60000,San Francisco,CA
-122.3957,37.789228,129000,San Francisco,CA
-122.3957,37.789228,337500,San Francisco,CA
-122.3957,37.789228,208000,San Francisco,CA
-122.3957,37.789228,80000,San Francisco,CA
-122.3957,37.789228,45000,San Francisco,CA
-122.3957,37.789228,153275,San Francisco,CA
-122.3957,37.789228,275000,San Francisco,CA
-122.3957,37.789228,150000,San Francisco,CA
-122.3957,37.789228,136157,San Francisco,CA
-122.3957,37.789228,138000,San Francisco,CA
-122.3957,37.789228,75000,San Francisco,CA
-122.3957,37.789228,225000,San Francisco,CA
-122.3957,37.789228,120000,San Francisco,CA
-122.3957,37.789228,144900,San Francisco,CA
-122.3957,37.789228,140000,San Francisco,CA
-122.3957,37.789228,94890,San Francisco,CA
-122.3957,37.789228,67600,San Francisco,CA
-122.3957,37.789228,120000,San Francisco,CA
-122.3957,37.789228,145000,San Francisco,CA
-122.3957,37.789228,120000,San Francisco,CA
-122.3957,37.789228,150000,San Francisco,CA
-122.3957,37.789228,75000,San Francisco,CA
-122.3957,37.789228,150000,San Francisco,CA
-122.3957,37.789228,164258,San Francisco,CA
-122.3957,37.789228,98030,San Francisco,CA
-122.3957,37.789228,85000,San Franscisco,CA
-122.3957,37.789228,85000,San Francisco,CA
-122.3957,37.789228,90000,San Francisco,CA
-122.3957,37.789228,85000,San Franscisco,CA
-122.3957,37.789228,58000,San Francisco,CA
-122.3957,37.789228,94050,San Francisco,CA
-122.3957,37.789228,113610,San Francisco,CA
-122.3957,37.789228,176000,San Francisco,CA
-122.3957,37.789228,135000,San Francisco,CA
-122.3957,37.789228,122588.67,San Francisco,CA
-122.3957,37.789228,100381,San Francisco,CA
-122.3957,37.789228,54059,San Francisco,CA
-122.3957,37.789228,202155,San Francisco,CA
-122.3957,37.789228,180000,San Francisco,CA
-122.3957,37.789228,123739,San Francisco,CA
-122.3957,37.789228,110000,San Francisco,CA
-122.3957,37.789228,87048,San Francisco,CA
-122.3957,37.789228,90000,San Francisco,CA
-122.3957,37.789228,135000,San Francisco,CA
-122.3957,37.789228,68000,San Francisco,CA
-122.3957,37.789228,150000,San Francisco,CA
-122.3957,37.789228,185396,San Francisco,CA
-122.3957,37.789228,36000,San Francisco,CA
-122.3957,37.789228,108846,San Francisco,CA
-122.3957,37.789228,115586,San Francisco,CA
-122.3957,37.789228,140920,San Francisco,CA
-122.39577,37.766529,84177.86,San Francisco,CA
-122.39577,37.766529,93205,San Francisco,CA
-122.39577,37.766529,90000,San Francisco,CA
-122.39577,37.766529,100000,San Francisco,CA
-122.39577,37.766529,100000,San Francisco,CA
-122.39577,37.766529,85000,San Francisco,CA
-122.39577,37.766529,100000,San Francisco,CA
-122.39577,37.766529,55000,San Francisco,CA
-122.39577,37.766529,144000,San Francisco,CA
-122.39577,37.766529,72654,San Francisco,CA
-122.39577,37.766529,105000,San Francisco,CA
-122.39577,37.766529,142000,San Francisco,CA
-122.39577,37.766529,40000,San Francisco,CA
-122.39577,37.766529,90000,San Francisco,CA
-122.39577,37.766529,135000,San Francisco,CA
-122.39577,37.766529,170000,San Francisco,CA
-122.39577,37.766529,70000,San Francisco,CA
-122.39577,37.766529,150000,San Francisco,CA
-122.39577,37.766529,150000,San Francisco,CA
-122.39577,37.766529,75000,San Franciso,CA
-122.39577,37.766529,105000,San Francisco,CA
-122.39577,37.766529,145000,San Francisco,CA
-122.39577,37.766529,144056,San Francisco,CA
-122.39577,37.766529,150000,San Francisco,CA
-122.39577,37.766529,94182,San Francisco,CA
-122.39577,37.766529,126006,San Francisco,CA
-122.39577,37.766529,155000,San Francisco,CA
-122.39577,37.766529,94182,San Francisco,CA
-122.39577,37.766529,47000,San Francisco,CA
-122.39577,37.766529,75000,San Francisco,CA
-122.39577,37.766529,73861,San Francisco,CA
-122.39577,37.766529,170000,San Francisco,CA
-122.39577,37.766529,140000,San Francisco,CA
-122.39577,37.766529,110000,San Francisco,CA
-122.39577,37.766529,98400,San Francisco,CA
-122.39577,37.766529,148000,San Francisco,CA
-122.39577,37.766529,148000,San Francisco,CA
-122.39577,37.766529,117728,San Francisco,CA
-122.39577,37.766529,120000,San Francisco,CA
-122.39577,37.766529,160000,San Francisco,CA
-122.39577,37.766529,185000,San Francisco,CA
-122.39577,37.766529,82846,San Francisco,CA
-122.39577,37.766529,110000,San Francisco,CA
-122.39577,37.766529,125000,San Francisco,CA
-122.39577,37.766529,165152,San Francisco,CA
-122.39577,37.766529,100000,San Francisco,CA
-122.39577,37.766529,100000,San Francisco,CA
-122.39577,37.766529,125000,San Francisco,CA
-122.39577,37.766529,85000,San Francisco,CA
-122.39577,37.766529,122000,San Francisco,CA
-122.39577,37.766529,140920,San Francisco,CA
-122.39577,37.766529,78200,San Francisco,CA
-122.39577,37.766529,100000,San Francisco,CA
-122.40793,37.792678,60000,San Francisco,CA
-122.40793,37.792678,55536,San Francisco,CA
-122.40793,37.792678,175000,San Francisco,CA
-122.40793,37.792678,52000,San Francisco,CA
-122.40793,37.792678,75000,San Francisco,CA
-122.40793,37.792678,78000,San Francisco,CA
-122.40793,37.792678,120000,San Francisco,CA
-122.40793,37.792678,78000,San Francisco,CA
-122.40793,37.792678,125000,San Francisco,CA
-122.40793,37.792678,125000,San Francisco,CA
-122.40793,37.792678,110000,San Francisco,CA
-122.40793,37.792678,181043,San Francisco,CA
-122.40793,37.792678,104000,San Francisco,CA
-122.40793,37.792678,68000,San Francisco,CA
-122.40793,37.792678,80000,San Francisco,CA
-122.40793,37.792678,115000,San Francisco,CA
-122.40793,37.792678,85000,San Francisco,CA
-122.40793,37.792678,60000,San Francisco,CA
-122.40793,37.792678,69056,San Francisco,CA
-122.40793,37.792678,170000,San Francisco,CA
-122.42188,37.792778,87000,San Francisco,CA
-122.42188,37.792778,85000,San Francisco,CA
-122.42188,37.792778,190000,San Francisco,CA
-122.42188,37.792778,60000,San Francisco,CA
-122.42188,37.792778,75000,San Francisco,CA
-122.42188,37.792778,144560,San Francisco,CA
-122.42188,37.792778,77189,San Francisco,CA
-122.42188,37.792778,227000,San Francisco,CA
-122.42188,37.792778,72613,San Francisco,CA
-122.42188,37.792778,104000,San Francisco,CA
-122.42188,37.792778,65021,San Francisco,CA
-122.42188,37.792778,54000,San Francisco,CA
-122.42188,37.792778,65021,San Francisco,CA
-122.42188,37.792778,90000,San Francisco,CA
-122.41545,37.74873,130000,San Francisco,CA
-122.41545,37.74873,35443,San Francisco,CA
-122.41545,37.74873,85000,San Francisco,CA
-122.41545,37.74873,74000,San Francisco,CA
-122.41545,37.74873,215000,San Francisco,CA
-122.41545,37.74873,45864,San Francisco,CA
-122.41545,37.74873,93267,San Francisco,CA
-122.41545,37.74873,75000,San Francisco,CA
-122.41545,37.74873,150000,San Francisco,CA
-122.41545,37.74873,72120,San Francisco,CA
-122.41545,37.74873,72120,San Francisco,CA
-122.41545,37.74873,75000,San Francisco,CA
-122.40027,37.798228,66865,San Francisco,CA
-122.40027,37.798228,146390,San Francisco,CA
-122.40027,37.798228,125000,San Francisco,CA
-122.40027,37.798228,73600,San Francisco,CA
-122.40027,37.798228,82659,San Francisco,CA
-122.40027,37.798228,125000,San Francisco,CA
-122.40027,37.798228,125000,San Francisco,CA
-122.40027,37.798228,200000,San Francisco,CA
-122.40027,37.798228,90000,San Francisco,CA
-122.40027,37.798228,188448,San Francisco,CA
-122.40027,37.798228,120000,San Francisco,CA
-122.40027,37.798228,115000,San Francisco,CA
-122.40027,37.798228,120000,San Francisco,CA
-122.40027,37.798228,180000,San Francisco,CA
-122.40027,37.798228,132000,San Francisco,CA
-122.40027,37.798228,180000,San Francisco,CA
-122.40027,37.798228,257000,San Francisco,CA
-122.40027,37.798228,165000,San Francisco,CA
-122.40027,37.798228,45000,San Francisco,CA
-122.40027,37.798228,240000,San Francisco,CA
-122.40027,37.798228,135000,San Francisco,CA
-122.40027,37.798228,172000,San Francisco,CA
-122.40027,37.798228,115000,San Francisco,CA
-122.40027,37.798228,114999,San Francisco,CA
-122.40027,37.798228,171683,San Francisco,CA
-122.40027,37.798228,200000,San Francisco,CA
-122.40027,37.798228,80000,San Francisco,CA
-122.40027,37.798228,70000,San Francisco,CA
-122.40027,37.798228,85000,San Francisco,CA
-122.40027,37.798228,105000,San Francisco,CA
-122.40027,37.798228,100000,San Francisco,CA
-122.40027,37.798228,84587,San Francisco,CA
